timestamp;thumb_intensity;index_intensity;middle_intensity;ring_intensity;pinky_intensity;palm_intensity;thumb_pos;index_pos;middle_pos;ring_pos;pinky_pos;palm_pos;label_thumb;label_index;label_middle;label_ring;label_pinky
2025-10-26T09:06:00.931Z;5602;4214;3047;2448;1609;12654;875;1146;1752;2252;3109;2759;0;0;0;0;0
2025-10-26T09:06:00.981Z;5603;4218;3038;2444;1606;12627;875;1146;1752;2252;3109;2759;0;0;0;0;0
2025-10-26T09:06:01.031Z;5588;4212;3039;2443;1614;12533;875;1146;1752;2252;3109;2760;0;0;0;0;0
2025-10-26T09:06:01.081Z;5592;4209;3032;2445;1613;12511;874;1146;1752;2252;3109;2760;0;0;0;0;0
2025-10-26T09:06:01.131Z;5587;4212;3037;2445;1618;12546;874;1146;1752;2252;3109;2762;0;0;0;0;0
2025-10-26T09:06:01.181Z;5588;4207;3043;2453;1613;12583;874;1146;1752;2252;3109;2762;0;0;0;0;0
2025-10-26T09:06:01.231Z;5589;4219;3048;2463;1607;12569;874;1146;1752;2251;3109;2763;0;0;0;0;0
2025-10-26T09:06:01.281Z;5589;4216;3050;2460;1609;12551;874;1146;1752;2251;3109;2764;0;0;0;0;0
2025-10-26T09:06:01.331Z;5580;4224;3055;2458;1612;12587;874;1146;1752;2251;3109;2764;0;0;0;0;0
2025-10-26T09:06:01.381Z;5575;4223;3044;2463;1610;12612;874;1146;1752;2251;3109;2765;0;0;0;0;0
2025-10-26T09:06:01.431Z;5575;4225;3044;2461;1600;12600;874;1146;1752;2251;3108;2765;0;0;0;0;0
2025-10-26T09:06:01.481Z;5572;4225;3044;2460;1595;12639;874;1146;1752;2251;3108;2766;0;0;0;0;0
2025-10-26T09:06:01.531Z;5569;4235;3052;2476;1587;12724;873;1146;1752;2251;3108;2767;0;0;0;0;0
2025-10-26T09:06:01.581Z;5578;4233;3063;2483;1582;12799;874;1146;1753;2251;3108;2768;0;0;0;0;0
2025-10-26T09:06:01.631Z;5600;4244;3095;2492;1576;12934;874;1146;1754;2251;3108;2768;0;0;0;0;0
2025-10-26T09:06:01.681Z;5625;4240;3106;2522;1562;13072;875;1146;1754;2251;3108;2768;0;0;0;1;0
